predicted_serotype,tip,is_cbl,is_novel_serogroup,is_novel_energy,tool,predicted_serogroup,GPSC,final_serotype_prediction,final_serogroup_prediction,Name,Genogroup,SeroBA_Unknown,SeroBA_Type
14,SAMEA3486820,TRUE,FALSE,FALSE,ALLCAPS,14,4,14,14,14,14,1,ref
14,SAMEA3486831,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3512827,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3512856,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3512892,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3512894,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3512905,TRUE,FALSE,FALSE,ALLCAPS,14,6,14,14,14,14,1,ref
14,SAMEA1713282,TRUE,TRUE,FALSE,ALLCAPS,14,40,Novel,Novel,14,14,1,ref
14,SAMEA1713297,TRUE,TRUE,FALSE,ALLCAPS,14,40,Novel,Novel,14,14,1,ref
14,SAMEA1877491,TRUE,TRUE,FALSE,ALLCAPS,14,108,Novel,Novel,14,14,1,ref
14,SAMEA1877553,TRUE,TRUE,FALSE,ALLCAPS,14,40,Novel,Novel,14,14,1,ref
14,SAMEA1877560,TRUE,TRUE,FALSE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA1877619,TRUE,TRUE,FALSE,ALLCAPS,14,40,Novel,Novel,14,14,1,ref
14,SAMEA1877665,TRUE,TRUE,FALSE,ALLCAPS,14,40,Novel,Novel,14,14,1,ref
14,SAMEA1877693,TRUE,TRUE,FALSE,ALLCAPS,14,40,Novel,Novel,14,14,1,ref
14,SAMEA1877707,TRUE,TRUE,FALSE,ALLCAPS,14,40,Novel,Novel,14,14,1,ref
14,SAMEA1877714,TRUE,TRUE,FALSE,ALLCAPS,14,40,Novel,Novel,14,14,1,ref
14,SAMEA1877718,TRUE,TRUE,FALSE,ALLCAPS,14,108,Novel,Novel,14,14,1,ref
14,SAMEA1877731,TRUE,TRUE,FALSE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA1877739,TRUE,TRUE,FALSE,ALLCAPS,14,40,Novel,Novel,14,14,1,ref
14,SAMEA1970245,TRUE,TRUE,FALSE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA1970301,TRUE,TRUE,FALSE,ALLCAPS,14,39,Novel,Novel,14,14,1,ref
14,SAMEA2056485,TRUE,TRUE,TRUE,ALLCAPS,14,105,Novel,Novel,14,14,1,ref
14,SAMEA2057771,TRUE,TRUE,TRUE,ALLCAPS,14,4,Novel,Novel,14,14,1,ref
14,SAMEA2061498,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA2061499,TRUE,TRUE,TRUE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA2061500,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA2061501,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA2061503,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA2061505,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA2061506,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA2061710,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA2061725,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA2061735,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA2061742,TRUE,TRUE,FALSE,ALLCAPS,14,20,Novel,Novel,14,14,1,ref
14,SAMEA2061749,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA2061942,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA2061946,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA2062160,TRUE,TRUE,TRUE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA2062168,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA2062175,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA2062384,TRUE,TRUE,FALSE,ALLCAPS,14,20,Novel,Novel,14,14,1,ref
14,SAMEA2062391,TRUE,TRUE,TRUE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA2204047,TRUE,TRUE,FALSE,ALLCAPS,14,6,Novel,Novel,14,14,1,ref
14,SAMEA2204051,TRUE,TRUE,FALSE,ALLCAPS,14,6,Novel,Novel,14,14,1,ref
14,SAMEA2204052,TRUE,TRUE,FALSE,ALLCAPS,14,6,Novel,Novel,14,14,1,ref
14,SAMEA3714068,TRUE,FALSE,FALSE,ALLCAPS,14,152,14,14,14,14,1,ref
14,SAMEA3714150,TRUE,FALSE,FALSE,ALLCAPS,14,108,14,14,14,14,1,ref
14,SAMEA3714173,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3714214,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3714222,TRUE,FALSE,FALSE,ALLCAPS,14,590;16,14,14,14,14,1,ref
14,SAMEA3714228,TRUE,FALSE,FALSE,ALLCAPS,14,6,14,14,14,14,1,ref
14,SAMEA3714234,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3714235,TRUE,FALSE,FALSE,ALLCAPS,14,6,14,14,14,14,1,ref
14,SAMEA3714239,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3714242,TRUE,FALSE,FALSE,ALLCAPS,14,6,14,14,14,14,1,ref
14,SAMEA3714246,TRUE,FALSE,FALSE,ALLCAPS,14,6,14,14,14,14,1,ref
14,SAMEA3714256,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3714298,TRUE,FALSE,FALSE,ALLCAPS,14,6,14,14,14,14,1,ref
14,SAMEA3714308,TRUE,FALSE,FALSE,ALLCAPS,14,6,14,14,14,14,1,ref
14,SAMEA3714320,TRUE,FALSE,FALSE,ALLCAPS,14,6,14,14,14,14,1,ref
14,SAMEA3714324,TRUE,FALSE,FALSE,ALLCAPS,14,6,14,14,14,14,1,ref
14,SAMEA2434601,TRUE,TRUE,FALSE,ALLCAPS,14,424,Novel,Novel,14,14,1,ref
14,SAMEA2434632,TRUE,TRUE,TRUE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA2434701,TRUE,TRUE,TRUE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA2434732,TRUE,TRUE,TRUE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA2434775,TRUE,TRUE,FALSE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA2467298,TRUE,TRUE,FALSE,ALLCAPS,14,6,Novel,Novel,14,14,1,ref
14,SAMEA2467502,TRUE,TRUE,FALSE,ALLCAPS,14,6,Novel,Novel,14,14,1,ref
14,SAMEA2467518,TRUE,TRUE,FALSE,ALLCAPS,14,6,Novel,Novel,14,14,1,ref
14,SAMEA2554303,TRUE,TRUE,FALSE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA2627237,TRUE,TRUE,FALSE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA2627239,TRUE,TRUE,FALSE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA2627373,TRUE,TRUE,FALSE,ALLCAPS,14,103,Novel,Novel,14,14,1,ref
14,SAMEA2627380,TRUE,TRUE,FALSE,ALLCAPS,14,108,Novel,Novel,14,14,1,ref
14,SAMEA2627385,TRUE,TRUE,FALSE,ALLCAPS,14,40,Novel,Novel,14,14,1,ref
14,SAMEA2627429,TRUE,TRUE,FALSE,ALLCAPS,14,40,Novel,Novel,14,14,1,ref
14,SAMEA2627480,TRUE,TRUE,FALSE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA2627515,TRUE,TRUE,FALSE,ALLCAPS,14,108,Novel,Novel,14,14,1,ref
14,SAMEA2627524,TRUE,TRUE,FALSE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA2658461,TRUE,TRUE,FALSE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA2658514,TRUE,TRUE,FALSE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA2658745,TRUE,TRUE,FALSE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA2696283,TRUE,TRUE,FALSE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA2696321,TRUE,TRUE,FALSE,ALLCAPS,14,40,Novel,Novel,14,14,1,ref
14,SAMEA2696373,TRUE,TRUE,FALSE,ALLCAPS,14,108,Novel,Novel,14,14,1,ref
14,SAMEA2696392,TRUE,TRUE,FALSE,ALLCAPS,14,40,Novel,Novel,14,14,1,ref
14,SAMEA2696403,TRUE,TRUE,FALSE,ALLCAPS,14,40,Novel,Novel,14,14,1,ref
14,SAMEA2696434,TRUE,TRUE,FALSE,ALLCAPS,14,40,Novel,Novel,14,14,1,ref
14,SAMEA2696532,TRUE,TRUE,FALSE,ALLCAPS,14,40,Novel,Novel,14,14,1,ref
14,SAMEA2696611,TRUE,TRUE,FALSE,ALLCAPS,14,108,Novel,Novel,14,14,1,ref
14,SAMEA2696618,TRUE,TRUE,FALSE,ALLCAPS,14,40,Novel,Novel,14,14,1,ref
14,SAMEA2783660,TRUE,TRUE,TRUE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA2783679,TRUE,TRUE,FALSE,ALLCAPS,14,5;539,Novel,Novel,14,14,1,ref
14,SAMEA2783858,TRUE,TRUE,FALSE,ALLCAPS,14,5;539,Novel,Novel,14,14,1,ref
14,SAMEA2783864,TRUE,TRUE,FALSE,ALLCAPS,14,5;539,Novel,Novel,14,14,1,ref
14,SAMEA2783874,TRUE,TRUE,TRUE,ALLCAPS,14,148;903,Novel,Novel,14,14,1,ref
14,SAMEA2783896,TRUE,TRUE,FALSE,ALLCAPS,14,5;539,Novel,Novel,14,14,1,ref
14,SAMEA2796891,TRUE,TRUE,TRUE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA2796917,TRUE,TRUE,FALSE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA2796965,TRUE,TRUE,TRUE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA2797119,TRUE,TRUE,TRUE,ALLCAPS,14,25,Novel,Novel,14,14,1,ref
14,SAMEA2797130,TRUE,TRUE,TRUE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA2797136,TRUE,TRUE,TRUE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA2797146,TRUE,TRUE,TRUE,ALLCAPS,14,37,Novel,Novel,14,14,1,ref
14,SAMEA2797343,TRUE,TRUE,FALSE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA3176117,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3176118,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3176121,TRUE,FALSE,FALSE,ALLCAPS,14,6,14,14,14,14,1,ref
14,SAMEA3176126,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3176134,TRUE,FALSE,FALSE,ALLCAPS,14,27,14,14,14,14,1,ref
14,SAMEA3176143,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3176167,TRUE,FALSE,FALSE,ALLCAPS,14,6,14,14,14,14,1,ref
14,SAMEA3176180,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3176193,TRUE,FALSE,FALSE,ALLCAPS,14,6,14,14,14,14,1,ref
14,SAMEA3180519,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3180521,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3180550,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3180555,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3180565,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3180617,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3180627,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3180629,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3180630,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3180633,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3180662,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3180663,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3180664,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3180679,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3180681,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3180682,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3180699,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3180701,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3181732,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3181739,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3181744,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3181752,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3181758,TRUE,FALSE,FALSE,ALLCAPS,14,28,14,14,14,14,1,ref
14,SAMEA3181763,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3181804,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3181808,TRUE,FALSE,FALSE,ALLCAPS,14,28,14,14,14,14,1,ref
14,SAMEA3181820,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3181850,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3181852,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3181859,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3181866,TRUE,FALSE,FALSE,ALLCAPS,14,28,14,14,14,14,1,ref
14,SAMEA3181889,TRUE,FALSE,FALSE,ALLCAPS,14,28,14,14,14,14,1,ref
14,SAMEA3181890,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3181895,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3181910,TRUE,FALSE,FALSE,ALLCAPS,14,28,14,14,14,14,1,ref
14,SAMEA3181914,TRUE,FALSE,FALSE,ALLCAPS,14,28,14,14,14,14,1,ref
14,SAMEA3206632,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3206644,TRUE,FALSE,FALSE,ALLCAPS,14,301,14,14,14,14,1,ref
14,SAMEA3206699,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3206732,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3206742,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3206769,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3206799,TRUE,FALSE,FALSE,ALLCAPS,14,10,14,14,14,14,1,ref
14,SAMEA3206850,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3206870,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3207009,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3207034,TRUE,FALSE,FALSE,ALLCAPS,14,206,14,14,14,14,1,ref
14,SAMEA3207087,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3207092,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3207095,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3207160,TRUE,FALSE,FALSE,ALLCAPS,14,301,14,14,14,14,1,ref
14,SAMEA3207193,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3207213,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3207264,TRUE,FALSE,FALSE,ALLCAPS,14,10,14,14,14,14,1,ref
14,SAMEA3207288,TRUE,FALSE,FALSE,ALLCAPS,14,10,14,14,14,14,1,ref
14,SAMEA3208694,TRUE,FALSE,FALSE,ALLCAPS,14,10,14,14,14,14,1,ref
14,SAMEA3208720,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3208725,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3208738,TRUE,FALSE,FALSE,ALLCAPS,14,206,14,14,14,14,1,ref
14,SAMEA3209055,TRUE,FALSE,FALSE,ALLCAPS,14,25,14,14,14,14,1,ref
14,SAMEA3221411,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3221413,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3221425,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3221481,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3221491,TRUE,FALSE,FALSE,ALLCAPS,14,7,14,14,14,14,1,ref
14,SAMEA3221493,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3221507,TRUE,FALSE,FALSE,ALLCAPS,14,13;825;811,14,14,14,14,1,ref
14,SAMEA3221535,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3221554,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3221555,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3221593,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3221606,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3221607,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3221608,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3221612,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3232354,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3232355,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3232376,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3232423,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3232472,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3232500,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3232503,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3232520,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3232529,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3232551,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3232561,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3232563,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3232572,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3232583,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3232584,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3232596,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3232606,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3232663,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3232689,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3233142,TRUE,FALSE,FALSE,ALLCAPS,14,108,14,14,14,14,1,ref
14,SAMEA3233147,TRUE,FALSE,FALSE,ALLCAPS,14,108,14,14,14,14,1,ref
14,SAMEA1026187,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA1026191,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA1026203,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA1026210,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA1026219,TRUE,TRUE,TRUE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA1026221,TRUE,TRUE,TRUE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA1026222,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA1026236,TRUE,TRUE,FALSE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA1026263,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA1028602,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA1028612,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA1028624,TRUE,TRUE,FALSE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA1028647,TRUE,TRUE,TRUE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA1028648,TRUE,TRUE,FALSE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA1028656,TRUE,TRUE,FALSE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA3309622,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3309634,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3309636,TRUE,FALSE,FALSE,ALLCAPS,14,108,14,14,14,14,1,ref
14,SAMEA3309645,TRUE,FALSE,FALSE,ALLCAPS,14,108,14,14,14,14,1,ref
14,SAMEA3309706,TRUE,FALSE,FALSE,ALLCAPS,14,235;904;9,14,14,14,14,1,ref
14,SAMEA3309781,TRUE,FALSE,FALSE,ALLCAPS,14,40,14,14,14,14,1,ref
14,SAMEA3323271,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3323276,TRUE,FALSE,FALSE,ALLCAPS,14,18,14,14,14,14,1,ref
14,SAMEA3323278,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3323281,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3323294,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3323297,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3323299,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3323303,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3323304,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3323308,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA3323310,TRUE,FALSE,FALSE,ALLCAPS,14,39,14,14,14,14,1,ref
14,SAMEA1028972,TRUE,TRUE,TRUE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA1028974,TRUE,TRUE,FALSE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA1028987,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA1029022,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA1029025,TRUE,TRUE,FALSE,ALLCAPS,14,42,Novel,Novel,14,14,1,ref
14,SAMEA1029027,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA1029050,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA1029069,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA1029070,TRUE,TRUE,FALSE,ALLCAPS,14,28,Novel,Novel,14,14,1,ref
14,SAMEA1029081,TRUE,TRUE,FALSE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA1029093,TRUE,TRUE,FALSE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA1029098,TRUE,TRUE,FALSE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA1029105,TRUE,TRUE,FALSE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
14,SAMEA1029119,TRUE,TRUE,TRUE,ALLCAPS,14,235;904;9,Novel,Novel,14,14,1,ref
