sample_id,knn_distance,nn_distance,nn_serotype,nn_genogroup,is_novel
SAMEA4831925#1,2.8015113789026103e-05,2.8015113789026103e-05,19F,19F,False
SAMEA3208782#1,0.00025506081815507287,0.00025506081815507287,19F,19F,False
SAMEA3208782#16,1.9685485449616458e-05,1.9685485449616458e-05,19F,19F,False
SAMN35364523#1,0.0003226755636865919,0.0003226755636865919,19F,19F,False
SAMN14150505#1,0.00038451378475390374,0.00038451378475390374,19A,19A,False
SAMEA2062173#1,0.00019842050744967032,0.00019842050744967032,19F,19F,False
SAMEA2062173#2,2.013023496527655e-05,2.013023496527655e-05,19F,19F,False
SAMN20331804#1,0.0005985438933342468,0.0005985438933342468,19F,19F,False
SAMN20331804#2,2.6112922188015197e-05,2.6112922188015197e-05,19F,19F,False
SAMEA5187768#4,5.061465740952009e-05,5.061465740952009e-05,19F,19F,False
SAMEA2446134#2,0.0002286478685419313,0.0002286478685419313,19F,19F,False
SAMEA2446134#16,1.6346834671110422e-05,1.6346834671110422e-05,19F,19F,False
SAMEA115376975#1,5.2277710115178344e-05,5.2277710115178344e-05,19A,19A,False
SAMN35005937#1,4.74113439563606e-06,4.74113439563606e-06,19A,19A,False
SAMEA682430#5,0.05944967227411857,0.05944967227411857,19F,19F,True
SAMEA682430#35,0.19835654723782425,0.19835654723782425,19F,19F,True
SAMN08647283#1,0.018841030126746316,0.018841030126746316,19A,19A,True
SAMN08647283#4,0.017644334826235397,0.017644334826235397,19A,19A,True
SAMEA1024676#33,0.04522874141858091,0.04522874141858091,19F,19F,True
SAMEA1024676#100,0.008700964916524945,0.008700964916524945,19F,19F,False
SAMEA682360#1,0.20110590515478943,0.20110590515478943,14,14,True
SAMEA682360#11,0.09418577348586754,0.09418577348586754,19F,19F,True
SAMEA3504775#1,0.0005460158551959804,0.0005460158551959804,19F,19F,False
SAMEA3504775#7,0.00023662655300471513,0.00023662655300471513,7C,7B_7C_40,False
SAMEA4831871#1,0.001206401932521417,0.001206401932521417,19F,19F,False
SAMEA112486107#1,2.8198781648391957e-05,2.8198781648391957e-05,19F,19F,False
SAMEA112485889#1,4.2047493522545665e-05,4.2047493522545665e-05,19F,19F,False
SAMEA12596137#1,0.00012348905573245084,0.00012348905573245084,19F,19F,False
SAMEA4884237#1,4.693108435427362e-06,4.693108435427362e-06,19A,19A,False
SAMEA112199483#1,6.546732479406625e-05,6.546732479406625e-05,19F,19F,False
SAMEA4928242#2,2.2345218691488533e-05,2.2345218691488533e-05,19F,19F,False
SAMEA4832759#1,1.571610046258165e-05,1.571610046258165e-05,19F,19F,False
SAMEA4024658#1,0.003033879989958521,0.003033879989958521,19F,19F,False
SAMEA4024658#3,0.00038867669531583715,0.00038867669531583715,19F,19F,False
SAMN09218740#1,5.497662712183882e-06,5.497662712183882e-06,19A,19A,False
SAMEA4764032#1,4.693108435427362e-06,4.693108435427362e-06,19A,19A,False
SAMEA115607015#1,4.74113439563606e-06,4.74113439563606e-06,19A,19A,False
SAMEA115376863#2,5.348762598278434e-06,5.348762598278434e-06,19A,19A,False
SAMEA3512859#2,2.9752097689628165e-05,2.9752097689628165e-05,19F,19F,False
SAMEA3512859#35,0.00029986372316381793,0.00029986372316381793,19F,19F,False
SAMEA1025642#5,0.008700964916524945,0.008700964916524945,19F,19F,False
SAMEA1025642#12,0.0002635424767393202,0.0002635424767393202,19F,19F,False
SAMN11116488#1,4.74113439563606e-06,4.74113439563606e-06,19A,19A,False
SAMEA115606336#2,0.00033142491350190983,0.00033142491350190983,19F,19F,False
SAMD00284852#1,4.74113439563606e-06,4.74113439563606e-06,19A,19A,False
SAMEA3172754#1,0.032086852530825105,0.032086852530825105,28A,28,True
SAMEA3172754#6,0.0001699446685052841,0.0001699446685052841,19F,19F,False
SAMEA112299364#1,6.113786362949014e-06,6.113786362949014e-06,19A,19A,False
SAMEA115377455#1,2.7211660544645966e-05,2.7211660544645966e-05,19A,19A,False
SAMEA112184085#4,2.9637394733161848e-05,2.9637394733161848e-05,19F,19F,False
SAMEA104343743#1,6.77398350962255e-05,6.77398350962255e-05,19F,19F,False
SAMEA7722485#1,5.4113697580682185e-06,5.4113697580682185e-06,19A,19A,False
SAMN13064887#1,1.498193115345714e-05,1.498193115345714e-05,19A,19A,False
SAMEA1025055#11,0.00010279339963037426,0.00010279339963037426,19F,19F,False
SAMEA1025055#94,0.008700964916524945,0.008700964916524945,19F,19F,False
SAMN35364500#2,0.0007980094504749236,0.0007980094504749236,19F,19F,False
SAMN35364500#35,0.015249296379735378,0.015249296379735378,19F,19F,True
SAMEA104456297#2,2.8015113789026103e-05,2.8015113789026103e-05,19F,19F,False
SAMEA3867603#1,2.7524727231331703e-05,2.7524727231331703e-05,19F,19F,False
SAMEA3867603#2,0.00012182280687877967,0.00012182280687877967,19F,19F,False
SAMEA1025339#13,0.00037252882148741673,0.00037252882148741673,19F,19F,False
SAMEA1025339#86,0.008700964916524945,0.008700964916524945,19F,19F,False
SAMEA1026242#15,0.0048971164571937065,0.0048971164571937065,19F,19F,False
SAMEA1026242#89,0.008700964916524945,0.008700964916524945,19F,19F,False
SAMN35364566#1,4.74113439563606e-06,4.74113439563606e-06,19A,19A,False
SAMEA115376964#4,7.803311454535056e-05,7.803311454535056e-05,19A,19A,False
SAMEA2342701#1,0.0002286478685419313,0.0002286478685419313,19F,19F,False
SAMEA2342701#3,2.0322490118962477e-05,2.0322490118962477e-05,19F,19F,False
SAMEA114552671#1,2.658216433415461e-06,2.658216433415461e-06,19A,19A,False
SAMEA115376235#1,2.8015113789026103e-05,2.8015113789026103e-05,19F,19F,False
SAMEA3513418#6,1.1399694663460913e-05,1.1399694663460913e-05,19F,19F,False
SAMEA3513418#33,0.00029986372316381793,0.00029986372316381793,19F,19F,False
SAMEA4966214#1,0.0003007642086499951,0.0003007642086499951,19F,19F,False
SAMN00002223#1,0.0147293033297492,0.0147293033297492,19A,19A,False
SAMN00002223#154,0.002675198480452168,0.002675198480452168,19A,19A,False
SAMEA1025926#9,0.003940976694866705,0.003940976694866705,19F,19F,False
SAMEA1025926#98,0.008700964916524945,0.008700964916524945,19F,19F,False
SAMEA2204003#1,0.00048812500553119254,0.00048812500553119254,19A,19A,False
SAMEA2204003#2,1.2968433836690885e-05,1.2968433836690885e-05,19A,19A,False
SAMEA3597497#1,0.00029986372316381793,0.00029986372316381793,19F,19F,False
SAMEA3597497#6,1.15397284984331e-05,1.15397284984331e-05,19F,19F,False
SAMEA682496#10,0.13073816552351514,0.13073816552351514,19F,19F,True
SAMEA682496#33,0.19835654723782425,0.19835654723782425,19F,19F,True
SAMN35362972#2,0.009213827452527301,0.009213827452527301,19F,19F,False
SAMN35362972#3,0.3426541610267586,0.3426541610267586,8,8,True
SAMEA1025891#14,0.00037252882148741673,0.00037252882148741673,19F,19F,False
SAMEA1025891#63,0.008700964916524945,0.008700964916524945,19F,19F,False
SAMEA10427141#7,2.2345218691488533e-05,2.2345218691488533e-05,19F,19F,False
SAMEA12596151#2,2.8022643140168668e-05,2.8022643140168668e-05,19F,19F,False
SAMEA4763799#1,6.641827221232077e-05,6.641827221232077e-05,19F,19F,False
SAMEA4763799#5,1.9748275595699027e-05,1.9748275595699027e-05,19F,19F,False
SAMEA4023281#2,0.0007234453802701379,0.0007234453802701379,19A,19A,False
SAMEA4023281#4,0.00013877190749000956,0.00013877190749000956,19A,19A,False
SAMN09219074#1,2.3476994029048015e-05,2.3476994029048015e-05,19A,19A,False
SAMEA2234535#1,0.0002286478685419313,0.0002286478685419313,19F,19F,False
SAMEA2234535#17,1.6346834671110422e-05,1.6346834671110422e-05,19F,19F,False
SAMEA111457451#1,4.359857778579723e-05,4.359857778579723e-05,19A,19A,False
SAMEA115376832#1,4.74113439563606e-06,4.74113439563606e-06,19A,19A,False
SAMEA4831405#1,1.7200509144110754e-05,1.7200509144110754e-05,19F,19F,False
SAMEA4831405#4,0.0004281475244350963,0.0004281475244350963,19F,19F,False
SAMN35362846#2,0.0007991651871246397,0.0007991651871246397,19F,19F,False
SAMN35362846#36,0.015249296379735378,0.015249296379735378,19F,19F,True
SAMEA1025399#13,0.00045789130944318135,0.00045789130944318135,19F,19F,False
SAMEA1025399#89,0.008700964916524945,0.008700964916524945,19F,19F,False
SAMEA3713998#1,6.063737197803398e-06,6.063737197803398e-06,19A,19A,False
SAMN05221525#1,0.00021383302724353737,0.00021383302724353737,19F,19F,False
SAMEA3431479#3,6.641827221232077e-05,6.641827221232077e-05,19F,19F,False
SAMEA3431479#8,0.00015236196976786687,0.00015236196976786687,19F,19F,False
SAMEA3181925#1,0.0032345924784231705,0.0032345924784231705,19F,19F,False
SAMEA3181925#2,2.0339626128795807e-05,2.0339626128795807e-05,19F,19F,False
SAMEA112486489#1,7.924257336355822e-05,7.924257336355822e-05,19F,19F,False
SAMEA4763809#1,4.693108435427362e-06,4.693108435427362e-06,19A,19A,False
SAMN35005890#1,1.6031196969912287e-05,1.6031196969912287e-05,19A,19A,False
SAMEA104141684#1,1.1730401066500917e-05,1.1730401066500917e-05,19A,19A,False
SAMN35364521#1,0.00032276443401557664,0.00032276443401557664,19F,19F,False
SAMEA114341944#1,4.74113439563606e-06,4.74113439563606e-06,19A,19A,False
SAMEA4830862#1,0.00030087029650249786,0.00030087029650249786,19F,19F,False
SAMEA3504745#1,0.0035109546966589633,0.0035109546966589633,19F,19F,False
SAMEA3504745#7,0.00023662655300471513,0.00023662655300471513,7C,7B_7C_40,False
SAMEA5072974#1,2.8189216015328533e-05,2.8189216015328533e-05,19F,19F,False
SAMEA114346110#1,4.727629244305476e-06,4.727629244305476e-06,19A,19A,False
SAMEA3867565#1,0.003599010760566679,0.003599010760566679,21,21,False
SAMEA3867565#2,2.7524727231331703e-05,2.7524727231331703e-05,19F,19F,False
SAMEA5187741#1,2.4545415094445744e-05,2.4545415094445744e-05,19F,19F,False
SAMEA4966735#1,6.812736623229565e-05,6.812736623229565e-05,19F,19F,False
SAMEA2342751#3,2.0322490118962477e-05,2.0322490118962477e-05,19F,19F,False
SAMEA2342751#41,0.00019842050744967032,0.00019842050744967032,19F,19F,False
SAMEA4830958#1,6.77398350962255e-05,6.77398350962255e-05,19F,19F,False
SAMEA4979592#1,1.0991691107076207e-05,1.0991691107076207e-05,3,3,False
SAMEA114346002#1,4.74113439563606e-06,4.74113439563606e-06,19A,19A,False
SAMEA4884246#1,4.693108435427362e-06,4.693108435427362e-06,19A,19A,False
SAMEA5072573#2,2.8015113789026103e-05,2.8015113789026103e-05,19F,19F,False
SAMEA112485977#1,0.0003048174956021832,0.0003048174956021832,19F,19F,False
SAMEA3513406#1,0.00029986372316381793,0.00029986372316381793,19F,19F,False
SAMEA3513406#5,0.00022756336816243117,0.00022756336816243117,19F,19F,False
SAMEA4831185#1,6.82862617303881e-05,6.82862617303881e-05,19F,19F,False
SAMEA4884369#1,2.3435783307546032e-05,2.3435783307546032e-05,19A,19A,False
SAMEA114241777#1,1.0991691107076207e-05,1.0991691107076207e-05,3,3,False
SAMEA112889694#1,4.727629244305476e-06,4.727629244305476e-06,19A,19A,False
SAMEA1020618#1,0.008700964916524945,0.008700964916524945,19F,19F,False
SAMEA1020618#2,3.545718140351983e-05,3.545718140351983e-05,19F,19F,False
SAMEA1028931#16,0.0003722876972680478,0.0003722876972680478,19F,19F,False
SAMEA1028931#84,0.008700964916524945,0.008700964916524945,19F,19F,False
SAMEA112485994#1,2.8137823790630456e-05,2.8137823790630456e-05,19F,19F,False
SAMEA112486194#1,2.8137823790630456e-05,2.8137823790630456e-05,19F,19F,False
SAMN14168584#4,0.1521621327349686,0.1521621327349686,19A,19A,True
SAMN14168584#19,0.0044552360264283886,0.0044552360264283886,19A,19A,False
SAMEA3513574#6,1.15397284984331e-05,1.15397284984331e-05,19F,19F,False
SAMEA3513574#34,0.00029986372316381793,0.00029986372316381793,19F,19F,False
SAMEA2467746#30,6.454705437142216e-05,6.454705437142216e-05,19A,19A,False
SAMEA2467746#67,0.0002845979676757704,0.0002845979676757704,19A,19A,False
SAMN35364473#1,8.032832064297502e-05,8.032832064297502e-05,19F,19F,False
SAMEA4929533#3,5.0017601869067896e-05,5.0017601869067896e-05,19F,19F,False
SAMN41760056#1,4.74113439563606e-06,4.74113439563606e-06,19A,19A,False
SAMEA3221736#1,0.00048812500553119254,0.00048812500553119254,19A,19A,False
SAMEA3221736#2,1.3022525972905541e-05,1.3022525972905541e-05,19A,19A,False
SAMN35362951#2,1.286444172654555e-05,1.286444172654555e-05,19F,19F,False
SAMN35362951#37,0.0004281475244350963,0.0004281475244350963,19F,19F,False
SAMEA112960686#1,0.020841285203012316,0.020841285203012316,19F,19F,True
SAMEA112960686#8,1.722395710079816e-05,1.722395710079816e-05,19F,19F,False
SAMN08647729#8,0.018841030126746316,0.018841030126746316,19A,19A,True
SAMN08647729#11,0.05745092352459236,0.05745092352459236,19A,19A,True
SAMEA115376675#1,4.74113439563606e-06,4.74113439563606e-06,19A,19A,False
SAMEA3466768#2,1.1586107955818825e-05,1.1586107955818825e-05,19F,19F,False
SAMEA3466768#37,0.00029986372316381793,0.00029986372316381793,19F,19F,False
SAMEA1020769#15,0.005241399994795892,0.005241399994795892,19F,19F,False
SAMEA1020769#68,0.008700964916524945,0.008700964916524945,19F,19F,False
SAMEA2446212#2,0.0002286478685419313,0.0002286478685419313,19F,19F,False
SAMEA2446212#3,0.00010938016996564492,0.00010938016996564492,19F,19F,False
SAMEA3221719#1,2.63308996406586e-06,2.63308996406586e-06,19A,19A,False
SAMEA104141946#2,0.19359871345626367,0.19359871345626367,14,14,True
SAMEA104141946#24,3.219791327269128e-05,3.219791327269128e-05,14,14,False
SAMEA115376415#1,4.74113439563606e-06,4.74113439563606e-06,19A,19A,False
SAMN41762435#1,2.8657631432227326e-05,2.8657631432227326e-05,19A,19A,False
SAMEA682361#24,0.09418577348586754,0.09418577348586754,19F,19F,True
SAMEA682361#29,0.19835654723782425,0.19835654723782425,19F,19F,True
SAMN11116986#1,8.187857542862886e-06,8.187857542862886e-06,19A,19A,False
SAMEA112184074#2,2.2345218691488533e-05,2.2345218691488533e-05,19F,19F,False
SAMEA104141781#2,2.8073711329401618e-05,2.8073711329401618e-05,19F,19F,False
SAMN05222373#1,1.072983244354564e-05,1.072983244354564e-05,19A,19A,False
SAMD00085787#1,4.74113439563606e-06,4.74113439563606e-06,19A,19A,False
SAMEA6617789#1,3.856681234049031e-05,3.856681234049031e-05,19A,19A,False
SAMN20398017#1,9.403378687600217e-05,9.403378687600217e-05,19A,19A,False
SAMEA114552590#1,4.727629244305476e-06,4.727629244305476e-06,19A,19A,False
SAMEA2446334#1,0.0002286478685419313,0.0002286478685419313,19F,19F,False
SAMEA2446334#3,2.0322490118962477e-05,2.0322490118962477e-05,19F,19F,False
SAMEA1029310#2,0.21695836300228055,0.21695836300228055,5,5,True
SAMEA1029310#81,0.008700964916524945,0.008700964916524945,19F,19F,False
SAMEA2234493#1,0.0002286478685419313,0.0002286478685419313,19F,19F,False
SAMEA2234493#2,0.00027111829483872363,0.00027111829483872363,19F,19F,False
SAMEA112960840#1,4.74113439563606e-06,4.74113439563606e-06,19A,19A,False
SAMEA1463206#1,0.00048812500553119254,0.00048812500553119254,19A,19A,False
SAMEA1463206#4,1.3025924885279316e-05,1.3025924885279316e-05,19A,19A,False
SAMEA114441453#2,3.4402178958559126e-05,3.4402178958559126e-05,19F,19F,False
SAMEA115376966#1,5.348762598278434e-06,5.348762598278434e-06,19A,19A,False
SAMEA12596068#2,2.8137823790630456e-05,2.8137823790630456e-05,19F,19F,False
SAMEA114326188#2,3.4402178958559126e-05,3.4402178958559126e-05,19F,19F,False
SAMEA4831408#1,6.82862617303881e-05,6.82862617303881e-05,19F,19F,False
SAMN35005920#1,4.74113439563606e-06,4.74113439563606e-06,19A,19A,False
SAMD00284829#1,4.74113439563606e-06,4.74113439563606e-06,19A,19A,False
SAMEA14105578#1,3.8622710387459236e-05,3.8622710387459236e-05,19A,19A,False
SAMEA3513445#1,0.00029986372316381793,0.00029986372316381793,19F,19F,False
SAMEA3513445#4,1.15397284984331e-05,1.15397284984331e-05,19F,19F,False
SAMEA2342947#1,0.0002286478685419313,0.0002286478685419313,19F,19F,False
SAMEA2342947#3,2.0322490118962477e-05,2.0322490118962477e-05,19F,19F,False
SAMN41790911#1,3.333606432853742e-05,3.333606432853742e-05,19A,19A,False
SAMEA1025850#45,0.035058838264738545,0.035058838264738545,19F,19F,True
SAMEA1025850#117,0.3072477103568244,0.3072477103568244,23F,23,True
SAMEA1032569#1,0.008700964916524945,0.008700964916524945,19F,19F,False
SAMEA1032569#2,3.552578975429821e-05,3.552578975429821e-05,19F,19F,False
SAMEA3714031#2,1.142075722004865e-05,1.142075722004865e-05,19F,19F,False
SAMEA3714031#36,0.0002793575956540062,0.0002793575956540062,19F,19F,False
SAMN41759837#1,4.313853422588387e-06,4.313853422588387e-06,19A,19A,False
SAMEA5978886#3,2.8189216015328533e-05,2.8189216015328533e-05,19F,19F,False
SAMEA682397#7,0.06863858223640185,0.06863858223640185,19F,19F,True
SAMEA682397#31,0.19835654723782425,0.19835654723782425,19F,19F,True
SAMEA10254584#1,2.8137823790630456e-05,2.8137823790630456e-05,19F,19F,False
SAMEA4832274#1,3.831227253514591e-05,3.831227253514591e-05,19F,19F,False
SAMEA104141591#2,4.242755241756768e-05,4.242755241756768e-05,19F,19F,False
SAMEA3323236#9,0.02542956646942507,0.02542956646942507,19F,19F,True
SAMEA3323236#179,0.00019842050744967032,0.00019842050744967032,19F,19F,False
SAMEA4023102#1,0.002675198480452168,0.002675198480452168,19A,19A,False
SAMEA4023102#3,0.00013877190749000956,0.00013877190749000956,19A,19A,False
SAMEA2342832#1,0.0002286478685419313,0.0002286478685419313,19F,19F,False
SAMEA2342832#3,0.003682979539600062,0.003682979539600062,19F,19F,False
SAMEA115376921#1,4.74113439563606e-06,4.74113439563606e-06,19A,19A,False
SAMEA3867606#1,6.641827221232077e-05,6.641827221232077e-05,19F,19F,False
SAMEA3867606#5,2.7524727231331703e-05,2.7524727231331703e-05,19F,19F,False
SAMEA2467475#1,2.0322490118962477e-05,2.0322490118962477e-05,19F,19F,False
SAMEA2467475#56,0.00019842050744967032,0.00019842050744967032,19F,19F,False
SAMEA1029378#11,0.00015496597447473004,0.00015496597447473004,19F,19F,False
SAMEA1029378#101,0.04248168350831494,0.04248168350831494,19F,19F,True
SAMEA2335707#1,0.0032345924784231705,0.0032345924784231705,19F,19F,False
SAMEA2335707#13,1.6358439289265725e-05,1.6358439289265725e-05,19F,19F,False
SAMEA3513580#1,0.00029986372316381793,0.00029986372316381793,19F,19F,False
SAMEA3513580#4,0.00022743493670018822,0.00022743493670018822,19F,19F,False
SAMEA114326333#1,4.74113439563606e-06,4.74113439563606e-06,19A,19A,False
SAMEA1028830#10,0.0003191204678765214,0.0003191204678765214,19F,19F,False
SAMEA1028830#94,0.008700964916524945,0.008700964916524945,19F,19F,False
SAMEA112486705#1,4.410621611006249e-05,4.410621611006249e-05,19F,19F,False
SAMN08647879#1,4.359857778579723e-05,4.359857778579723e-05,19A,19A,False
SAMN09224056#1,8.487748292762554e-06,8.487748292762554e-06,19A,19A,False
SAMEA3175695#1,0.004474455102743469,0.004474455102743469,19F,19F,False
SAMEA3175695#3,8.568575324829908e-05,8.568575324829908e-05,19F,19F,False
SAMEA3145711#2,0.0002286478685419313,0.0002286478685419313,19F,19F,False
SAMEA3145711#4,8.462322832902824e-05,8.462322832902824e-05,19F,19F,False
SAMN08166717#21,0.001423735147359606,0.001423735147359606,19F,19F,False
SAMN08166717#84,0.0038179362468541145,0.0038179362468541145,19F,19F,False
SAMEA1020235#1,0.008700964916524945,0.008700964916524945,19F,19F,False
SAMEA1020235#2,0.0008060014771303914,0.0008060014771303914,19F,19F,False
SAMEA1026075#3,0.008700964916524945,0.008700964916524945,19F,19F,False
SAMEA1026075#13,0.000371832333944333,0.000371832333944333,19F,19F,False
SAMEA2342782#1,0.07714703857877658,0.07714703857877658,19F,19F,True
SAMEA2342782#3,0.00010934395513439998,0.00010934395513439998,19F,19F,False
SAMEA4763469#1,2.3444112314252585e-05,2.3444112314252585e-05,19A,19A,False
SAMEA2234385#1,0.0002286478685419313,0.0002286478685419313,19F,19F,False
SAMEA2234385#2,0.00010938016996564492,0.00010938016996564492,19F,19F,False
SAMEA115377422#1,4.74113439563606e-06,4.74113439563606e-06,19A,19A,False
SAMEA4764096#1,4.699628998516836e-06,4.699628998516836e-06,19A,19A,False
SAMEA1020016#1,0.033854654446753174,0.033854654446753174,19F,19F,True
SAMEA1020016#15,0.004711258774212634,0.004711258774212634,19F,19F,False
SAMEA112485833#1,2.8198781648391957e-05,2.8198781648391957e-05,19F,19F,False
SAMEA112486025#1,2.8198781648391957e-05,2.8198781648391957e-05,19F,19F,False
SAMEA10254893#5,2.313852519575388e-05,2.313852519575388e-05,19F,19F,False
SAMEA114375440#1,1.0991691107076207e-05,1.0991691107076207e-05,3,3,False
SAMEA104155116#1,0.00029986372316381793,0.00029986372316381793,19F,19F,False
SAMEA104155116#2,1.6248921705486197e-05,1.6248921705486197e-05,19F,19F,False
SAMEA112485897#1,0.0002880456429869005,0.0002880456429869005,14,14,False
SAMEA112485897#3,0.006127203509631696,0.006127203509631696,14,14,False
SAMEA4388192#1,6.641827221232077e-05,6.641827221232077e-05,19F,19F,False
SAMEA4388192#5,1.7886126646660117e-05,1.7886126646660117e-05,19F,19F,False
SAMEA4732833#2,1.7231176534182602e-05,1.7231176534182602e-05,19F,19F,False
SAMEA4732833#32,0.0004281475244350963,0.0004281475244350963,19F,19F,False
SAMEA2658288#2,2.0322490118962477e-05,2.0322490118962477e-05,19F,19F,False
SAMEA2658288#42,0.00019842050744967032,0.00019842050744967032,19F,19F,False
SAMEA115376956#1,5.348762598278434e-06,5.348762598278434e-06,19A,19A,False
SAMN08166726#20,0.03701677494884248,0.03701677494884248,19F,19F,True
SAMN08166726#47,0.001779222083975407,0.001779222083975407,19F,19F,False
SAMEA4388043#1,5.99952201718601e-06,5.99952201718601e-06,19A,19A,False
SAMEA3513558#1,0.00029986372316381793,0.00029986372316381793,19F,19F,False
SAMEA3513558#2,0.00022749636325936073,0.00022749636325936073,19F,19F,False
SAMD00284838#1,4.74113439563606e-06,4.74113439563606e-06,19A,19A,False
SAMEA1024778#12,0.00010272235849140277,0.00010272235849140277,19F,19F,False
SAMEA1024778#76,0.008700964916524945,0.008700964916524945,19F,19F,False
SAMEA4023504#1,0.0025985235053374023,0.0025985235053374023,19F,19F,False
SAMEA4023504#6,0.0003885984021652078,0.0003885984021652078,19F,19F,False
SAMEA10254758#3,0.0004281475244350963,0.0004281475244350963,19F,19F,False
SAMEA10254758#5,1.286444172654555e-05,1.286444172654555e-05,19F,19F,False
SAMEA112486072#1,0.000194403389644493,0.000194403389644493,19F,19F,False
SAMEA4763797#1,4.693108435427362e-06,4.693108435427362e-06,19A,19A,False
SAMEA4967070#1,9.934996820748498e-05,9.934996820748498e-05,19F,19F,False
SAMEA4832638#1,0.0001000862093368804,0.0001000862093368804,19F,19F,False
SAMN37284173#1,0.00028686729036442316,0.00028686729036442316,19A,19A,False
SAMEA1025317#14,0.00037223943575381835,0.00037223943575381835,19F,19F,False
SAMEA1025317#90,0.008700964916524945,0.008700964916524945,19F,19F,False
SAMEA3353236#5,1.159351566404343e-05,1.159351566404343e-05,19F,19F,False
SAMEA3353236#39,0.00029986372316381793,0.00029986372316381793,19F,19F,False
SAMEA114375556#1,1.0991691107076207e-05,1.0991691107076207e-05,3,3,False
SAMEA3512948#1,0.00029986372316381793,0.00029986372316381793,19F,19F,False
SAMEA3512948#2,0.00022756336816243117,0.00022756336816243117,19F,19F,False
SAMEA1025127#13,0.000372026841402362,0.000372026841402362,19F,19F,False
SAMEA1025127#70,0.008700964916524945,0.008700964916524945,19F,19F,False
SAMEA2234555#1,0.00019842050744967032,0.00019842050744967032,19F,19F,False
SAMEA2234555#4,0.00010938016996564492,0.00010938016996564492,19F,19F,False
SAMEA5051027#1,1.0991691107076207e-05,1.0991691107076207e-05,3,3,False
SAMEA4023456#1,0.0007234453802701379,0.0007234453802701379,19A,19A,False
SAMEA4023456#15,0.0008085225546118346,0.0008085225546118346,19A,19A,False
SAMN09224532#1,4.74113439563606e-06,4.74113439563606e-06,19A,19A,False
SAMEA1020146#1,0.008700964916524945,0.008700964916524945,19F,19F,False
SAMEA1020146#2,3.5370123481315296e-05,3.5370123481315296e-05,19F,19F,False
SAMEA115376889#1,1.742268907622968e-05,1.742268907622968e-05,19A,19A,False
SAMEA114313305#1,3.4497759658136395e-05,3.4497759658136395e-05,19F,19F,False
SAMEA114341945#1,0.2544789866962551,0.2544789866962551,16F,16F,True
SAMEA114341945#4,6.9882347677463486e-06,6.9882347677463486e-06,19A,19A,False
SAMEA4832012#1,0.00010600971904628498,0.00010600971904628498,19F,19F,False
SAMEA4966965#1,5.0359219902706975e-05,5.0359219902706975e-05,19F,19F,False
SAMN27738204#1,4.74113439563606e-06,4.74113439563606e-06,19A,19A,False
SAMEA112486553#1,4.410621611006249e-05,4.410621611006249e-05,19F,19F,False
SAMEA104035320#1,0.00029986372316381793,0.00029986372316381793,19F,19F,False
SAMEA104035320#4,1.4988385033110063e-05,1.4988385033110063e-05,19F,19F,False
SAMEA114036810#1,0.2513183107180402,0.2513183107180402,19A,19A,True
SAMEA114036810#80,0.025701274819759812,0.025701274819759812,19A,19A,True
SAMN16538533#1,4.74113439563606e-06,4.74113439563606e-06,19A,19A,False
SAMEA1024905#14,0.00010279339963037426,0.00010279339963037426,19F,19F,False
SAMEA1024905#84,0.008700964916524945,0.008700964916524945,19F,19F,False
SAMEA110665886#4,2.8248384720597208e-05,2.8248384720597208e-05,19F,19F,False
SAMEA4763828#2,6.641827221232077e-05,6.641827221232077e-05,19F,19F,False
SAMEA4763828#6,1.9039700029255258e-05,1.9039700029255258e-05,19F,19F,False
SAMN41765663#1,6.326131207123886e-05,6.326131207123886e-05,19A,19A,False
SAMEA115606315#1,4.74113439563606e-06,4.74113439563606e-06,19A,19A,False
SAMEA1020711#1,0.008700964916524945,0.008700964916524945,19F,19F,False
SAMEA1020711#2,3.552578975429821e-05,3.552578975429821e-05,19F,19F,False
SAMEA2612844#1,0.00048812500553119254,0.00048812500553119254,19A,19A,False
SAMEA2612844#2,1.2968433836690885e-05,1.2968433836690885e-05,19A,19A,False
SAMEA3512925#1,0.00029986372316381793,0.00029986372316381793,19F,19F,False
SAMEA3512925#5,1.15397284984331e-05,1.15397284984331e-05,19F,19F,False
SAMEA4967111#1,2.8073711329401618e-05,2.8073711329401618e-05,19F,19F,False
SAMEA104343737#1,6.77398350962255e-05,6.77398350962255e-05,19F,19F,False
SAMEA4388182#2,1.15397284984331e-05,1.15397284984331e-05,19F,19F,False
SAMEA4388182#37,0.00029986372316381793,0.00029986372316381793,19F,19F,False
SAMEA1025914#4,0.008700964916524945,0.008700964916524945,19F,19F,False
SAMEA1025914#31,0.04522874141858091,0.04522874141858091,19F,19F,True
SAMEA12595982#1,0.0006573394241123909,0.0006573394241123909,15B/C,15B/C,False
SAMEA3513572#1,0.00029986372316381793,0.00029986372316381793,19F,19F,False
SAMEA3513572#2,1.15397284984331e-05,1.15397284984331e-05,19F,19F,False
SAMEA104141681#4,2.8015113789026103e-05,2.8015113789026103e-05,19F,19F,False
SAMEA3176048#1,0.023815502046141024,0.023815502046141024,19F,19F,True
SAMEA3176048#14,0.00032252716761260736,0.00032252716761260736,19F,19F,False
SAMEA115796689#1,5.908016860622922e-06,5.908016860622922e-06,19A,19A,False
SAMEA1023803#14,0.0001027842631664555,0.0001027842631664555,19F,19F,False
SAMEA1023803#80,0.008700964916524945,0.008700964916524945,19F,19F,False
