sample_id,Serotype,Is_capsule,knn_distance,nn_distance,nn_serotype,nn_genogroup,is_novel
ERR1202525#13,12F,1,0.0,0.0,12F,12_44_46,False
ERR1202525#17,12F,1,0.0,0.0,12F,12_44_46,False
SRR26818436#1,12F,1,1.1920929e-07,1.1920929e-07,12F,12_44_46,False
SRR26818436#10,12F,1,5.9604645e-08,5.9604645e-08,12F,12_44_46,False
ERR2090496#1,6B,1,0.0,0.0,6B,6,False
ERR326341#12,6B,1,0.0017710924,0.0017710924,6B,6,False
ERR326341#25,6B,1,0.011123896,0.011123896,6B,6,False
ERR2090142#2,6B,1,0.0,0.0,6B,6,False
ERR2090142#3,6B,1,0.0026193857,0.0026193857,6B,6,False
SRR26878539#6,8,1,0.00020217896,0.00020217896,8,8,False
SRR26878539#14,8,1,1.1920929e-07,1.1920929e-07,8,8,False
SRR26883811#1,34,1,2.9802322e-07,2.9802322e-07,34,34,False
SRR26883811#3,34,1,0.0,0.0,34,34,False
ERR884421#10,14,1,0.0,0.0,14,14,False
ERR884421#14,14,1,0.0,0.0,14,14,False
SRR26673077#8,15A,1,0.0,0.0,15A,15,False
SRR26673077#17,15A,1,1.1920929e-07,1.1920929e-07,15A,15,False
SRR26595062#3,8,1,0.0,0.0,8,8,False
SRR26595062#7,8,1,0.0,0.0,8,8,False
ERR714114#1,23F,1,2.3841858e-07,2.3841858e-07,23F,23,False
ERR714114#6,23F,1,0.0,0.0,23F,23,False
ERR3227738#6,25A,1,0.1695947,0.1695947,38,25A_25F_38,False
ERR3227738#13,25A,1,0.00722301,0.00722301,25F,25A_25F_38,False
SRR26879958#2,15B,1,1.8239021e-05,1.8239021e-05,15B,15,False
SRR26879958#7,15B,1,0.0,0.0,15B,15,False
ERR3899231#1,14,1,0.0,0.0,14,14,False
ERR3899231#8,14,1,0.0,0.0,14,14,False
ERR909262#4,19F,1,0.0,0.0,19F,19F,False
ERR909262#39,19F,1,0.0,0.0,19F,19F,False
ERR2612109#1,5,1,0.0,0.0,5,5,False
ERR2612109#26,5,1,5.9604645e-08,5.9604645e-08,5,5,False
ERR2681181#1,6B,1,1.1920929e-07,1.1920929e-07,6B,6,False
ERR319372#23,6B,1,0.0,0.0,6A,6,False
ERR319372#142,6B,1,0.0,0.0,6A,6,False
SRR26834500#2,12F,1,2.9802322e-07,2.9802322e-07,12F,12_44_46,False
SRR26834500#27,12F,1,0.19554728,0.19554728,12F,12_44_46,False
ERR730374#4,6B,1,0.0,0.0,6B,6,False
SRR26931724#10,Serogroup 24,1,0.0,0.0,Serogroup 24,Serogroup 24,False
SRR26931724#12,Serogroup 24,1,5.9604645e-08,5.9604645e-08,Serogroup 24,Serogroup 24,False
ERR742723#1,6A,1,0.0,0.0,6A,6,False
ERR2680916#3,4,1,1.4126301e-05,1.4126301e-05,4,4,False
ERR2680916#24,4,1,0.01268959,0.01268959,4,4,False
ERR742809#1,19F,1,0.0,0.0,19F,19F,False
ERR742809#5,19F,1,0.022840798,0.022840798,19F,19F,False
ERR2090679#2,12F,1,1.2099743e-05,1.2099743e-05,12F,12_44_46,False
ERR2090679#3,12F,1,1.1920929e-07,1.1920929e-07,12F,12_44_46,False
ERR714602#1,23F,1,8.058548e-05,8.058548e-05,23F,23,False
ERR568717#7,3,1,0.0,0.0,3,3,False
ERR3303438#1,39,1,1.579523e-05,1.579523e-05,39,39,False
ERR316638#1,1,1,0.001191318,0.001191318,1,1,False
ERR316638#36,1,1,2.3841858e-07,2.3841858e-07,1,1,False
ERR1065802#1,6A,1,0.0,0.0,6A,6,False
ERR862268#4,6B,1,0.0,0.0,6B,6,False
ERR862268#6,6B,1,0.0,0.0,6E,6E,False
ERR316575#6,10B,1,0.0,0.0,10B,10,False
ERR316575#18,10B,1,0.0058586597,0.0058586597,10B,10,False
ERR2090550#1,1,1,1.1920929e-07,1.1920929e-07,1,1,False
ERR2090550#4,1,1,5.9604645e-08,5.9604645e-08,1,1,False
ERR13374957#3,3,1,0.0,0.0,3,3,False
SRR26817957#3,22F,1,0.0,0.0,22F,22,False
SRR26817957#4,22F,1,0.0,0.0,22F,22,False
ERR1214334#1,6A,1,5.9604645e-08,5.9604645e-08,6A,6,False
SRR26877963#4,8,1,0.0,0.0,8,8,False
SRR26749474#5,3,1,0.0,0.0,3,3,False
SRR26673015#5,8,1,0.0,0.0,8,8,False
SRR26673015#15,8,1,1.7881393e-07,1.7881393e-07,8,8,False
ERR1202500#1,6B,1,7.492304e-05,7.492304e-05,6B,6,False
SRR26884314#2,8,1,0.0,0.0,8,8,False
SRR26714329#12,10A,1,1.1920929e-07,1.1920929e-07,10A,10,False
SRR26714329#27,10A,1,2.9802322e-07,2.9802322e-07,10A,10,False
SRR26930705#2,11A,1,2.9802322e-07,2.9802322e-07,11A,11,False
SRR26930705#4,11A,1,6.2167645e-05,6.2167645e-05,11A,11,False
ERR2089277#8,18A,1,5.9604645e-08,5.9604645e-08,18A,18,False
ERR2089277#11,18A,1,0.0,0.0,18A,18,False
ERR913210#1,16F,1,0.0,0.0,16F,16F,False
SRR26797194#1,9N,1,0.0,0.0,9N,9,False
ERR1788343#1,23B,1,0.0,0.0,23B,23,False
SRR26594273#5,15B,1,0.000101685524,0.000101685524,15B/C,15B/C,False
ERR2667569#16,5,1,1.1920929e-07,1.1920929e-07,5,5,False
ERR2667569#17,5,1,0.0,0.0,5,5,False
ERR1422474#2,14,1,0.0,0.0,14,14,False
ERR1422474#16,14,1,0.0,0.0,14,14,False
ERR845772#1,4,1,0.0,0.0,4,4,False
ERR845772#2,4,1,0.0,0.0,4,4,False
ERR1065268#1,15A,1,0.037704587,0.037704587,15A,15,False
ERR1065268#20,15A,1,0.0,0.0,15A,15,False
SRR26878097#2,31,1,4.5239925e-05,4.5239925e-05,31,31,False
ERR900670#2,6A,1,0.0,0.0,6A,6,False
ERR2853669#1,19A,1,0.0,0.0,19A,19A,False
SRR26931033#2,16F,1,0.0009714961,0.0009714961,16F,16F,False
SRR26931033#4,16F,1,0.00020426512,0.00020426512,16F,16F,False
ERR2668009#1,6B,1,3.8325787e-05,3.8325787e-05,6B,6,False
ERR730601#9,6A,1,0.0,0.0,6A,6,False
ERR730601#18,6A,1,0.0,0.0,6A,6,False
ERR1202235#1,21,1,0.0,0.0,21,21,False
ERR1202235#7,21,1,0.0,0.0,21,21,False
SRR26879933#1,7C,1,0.0,0.0,7C,7B_7C_40,False
SRR26879933#22,7C,1,5.9604645e-08,5.9604645e-08,7C,7B_7C_40,False
ERR8481796#1,8,1,2.7239323e-05,2.7239323e-05,8,8,False
SRR26883918#13,19A,1,7.6413155e-05,7.6413155e-05,19A,19A,False
SRR26883918#26,19A,1,0.0,0.0,19A,19A,False
SRR26931608#1,8,1,0.0,0.0,8,8,False
ERR2090465#1,46,1,0.0,0.0,46,12_44_46,False
ERR2090465#6,46,1,8.404255e-06,8.404255e-06,46,12_44_46,False
ERR433799#2,1,1,0.0,0.0,1,1,False
ERR433799#3,1,1,1.1920929e-07,1.1920929e-07,1,1,False
SRR26910798#1,8,1,0.0,0.0,8,8,False
ERR1066085#7,16F,1,0.019959211,0.019959211,16F,16F,False
ERR1066085#8,16F,1,0.00011521578,0.00011521578,16F,16F,False
SRR26884521#7,8,1,0.0,0.0,8,8,False
SRR26884521#10,8,1,1.1920929e-07,1.1920929e-07,8,8,False
ERR1288859#1,15B/C,1,2.0861626e-06,2.0861626e-06,15B/C,15B/C,False
SRR26910983#3,15A,1,0.0,0.0,15A,15,False
SRR26910983#17,15A,1,0.0,0.0,15A,15,False
ERR714711#6,15B/C,1,0.0,0.0,15B/C,15B/C,False
ERR714711#10,15B/C,1,0.0,0.0,15B/C,15B/C,False
ERR1065488#1,35A,1,0.0048124194,0.0048124194,35A,35A_35C_42,False
ERR2090557#1,9N,1,1.591444e-05,1.591444e-05,9N,9,False
ERR1658090#6,15B/C,1,0.082969666,0.082969666,15B/C,15B/C,False
ERR1658090#46,15B/C,1,0.0,0.0,15B/C,15B/C,False
SRR26797903#2,10A,1,0.0,0.0,10A,10,False
SRR26797903#23,10A,1,0.0,0.0,10A,10,False
ERR1422553#25,6B,1,0.06817961,0.06817961,6B,6,False
ERR1422553#40,6B,1,0.0022604465,0.0022604465,6B,6,False
ERR1191980#1,10A,1,0.0,0.0,10A,10,False
ERR1191980#8,10A,1,0.0,0.0,10A,10,False
SRR26930439#1,9N,1,0.0,0.0,9N,9,False
ERR909082#2,16F,1,1.8298626e-05,1.8298626e-05,16F,16F,False
ERR2090802#4,15B/C,1,0.0,0.0,15B/C,15B/C,False
ERR2090802#10,15B/C,1,0.0,0.0,15B,15,False
ERR884420#1,19F,1,0.0,0.0,19F,19F,False
ERR884420#2,19F,1,0.0,0.0,19F,19F,False
ERR600494#2,29,1,0.0025960207,0.0025960207,29,29,False
ERR600494#19,29,1,0.024819255,0.024819255,29,29,False
ERR980093#1,18A,1,0.00027519464,0.00027519464,18A,18,False
ERR2667974#3,33F,1,0.00019705296,0.00019705296,33F,33A_33F_37,False
SRR26883967#5,19A,1,0.0,0.0,19A,19A,False
SRR26883967#11,19A,1,0.0,0.0,19A,19A,False
ERR2090729#1,24F,1,0.00065374374,0.00065374374,24F,Serogroup 24,False
ERR2090729#14,24F,1,0.0040875077,0.0040875077,Serogroup 24,Serogroup 24,False
SRR26931498#1,Serogroup 24,1,4.172325e-07,4.172325e-07,Serogroup 24,Serogroup 24,False
SRR26931498#11,Serogroup 24,1,0.0,0.0,Serogroup 24,Serogroup 24,False
ERR319376#21,6A,1,0.10434437,0.10434437,6A,6,False
ERR319376#129,6A,1,0.02480483,0.02480483,6A,6,False
SRR26884408#5,3,1,0.0,0.0,3,3,False
ERR1191947#1,19A,1,0.0,0.0,19A,19A,False
ERR900713#10,6B,1,0.0,0.0,6B,6,False
ERR900713#14,6B,1,0.0,0.0,6B,6,False
ERR2668158#4,4,1,0.001008451,0.001008451,4,4,False
SRR26749230#2,22F,1,0.0,0.0,22F,22,False
SRR26749230#18,22F,1,0.0,0.0,22F,22,False
SRR26878073#1,12F,1,0.0,0.0,12F,12_44_46,False
SRR26878073#9,12F,1,0.0,0.0,12F,12_44_46,False
ERR2089550#9,6A,1,0.0,0.0,6A,6,False
ERR774195#1,19A,1,0.0,0.0,19A,19A,False
SRR26879455#2,12F,1,0.0,0.0,12F,12_44_46,False
SRR26879455#7,12F,1,0.0,0.0,12F,12_44_46,False
ERR13365098#21,9V,1,0.00494051,0.00494051,9V,9,False
ERR13365098#36,9V,1,0.0,0.0,9V,9,False
ERR1422368#1,19A,1,0.00015246868,0.00015246868,19A,19A,False
SRR26749530#2,22F,1,0.0,0.0,22F,22,False
SRR26749530#4,22F,1,0.0,0.0,22F,22,False
ERR1191999#6,16F,1,0.0,0.0,16F,16F,False
ERR1191999#17,16F,1,1.7881393e-07,1.7881393e-07,16F,16F,False
ERR586355#23,14,1,5.9604645e-08,5.9604645e-08,9V,9,False
ERR586355#27,14,1,0.0,0.0,14,14,False
ERR714221#6,5,1,0.0,0.0,5,5,False
ERR714221#25,5,1,0.0,0.0,5,5,False
SRR26817902#1,6A,1,0.31358784,0.31358784,6A,6,True
SRR26817902#2,6A,1,0.0033777356,0.0033777356,6A,6,False
ERR3270802#7,23A,1,0.0003144741,0.0003144741,23A,23,False
ERR1214707#3,3,1,0.0,0.0,3,3,False
ERR884417#1,18C,1,5.9604645e-08,5.9604645e-08,18C,18,False
SRR26930514#51,21,1,0.010011852,0.010011852,21,21,False
SRR26930514#63,21,1,0.0,0.0,21,21,False
SRR26910568#1,7C,1,0.0,0.0,7C,7B_7C_40,False
SRR26910568#8,7C,1,1.1920929e-07,1.1920929e-07,7C,7B_7C_40,False
ERR2089928#4,24F,1,0.0,0.0,24F,Serogroup 24,False
ERR2089928#20,24F,1,0.0,0.0,24F,Serogroup 24,False
ERR3303302#3,15F,1,3.1113625e-05,3.1113625e-05,15F,15,False
ERR8481629#1,22F,1,8.583069e-06,8.583069e-06,22F,22,False
ERR1422415#12,14,1,0.00011909008,0.00011909008,14,14,False
ERR1422415#28,14,1,1.7881393e-07,1.7881393e-07,14,14,False
SRR26834168#1,3,1,0.0,0.0,3,3,False
ERR13365278#2,33F,1,0.00010251999,0.00010251999,33F,33A_33F_37,False
ERR449150#17,6A,1,0.0,0.0,6A,6,False
ERR449150#30,6A,1,0.0,0.0,6A,6,False
SRR26594345#2,Serogroup 24,1,0.0,0.0,24F,Serogroup 24,False
ERR2089276#6,16F,1,0.0,0.0,16F,16F,False
ERR2089276#16,16F,1,7.003546e-05,7.003546e-05,16F,16F,False
ERR3270800#8,10B,1,0.11644071,0.11644071,10B,10,False
ERR3270800#11,10B,1,0.43000048,0.43000048,6B,6,True
SRR26878149#2,8,1,1.1920929e-07,1.1920929e-07,8,8,False
SRR26878149#7,8,1,0.0,0.0,8,8,False
ERR586379#2,14,1,0.001165092,0.001165092,14,14,False
ERR586379#24,14,1,5.9604645e-08,5.9604645e-08,9V,9,False
ERR600197#1,19A,1,0.00020778179,0.00020778179,19A,19A,False
SRR26931564#1,19A,1,0.0,0.0,19A,19A,False
SRR26910263#3,22F,1,0.000213027,0.000213027,22F,22,False
SRR26910263#14,22F,1,0.0,0.0,22F,22,False
ERR730582#1,14,1,0.0,0.0,14,14,False
ERR730582#22,14,1,1.7881393e-07,1.7881393e-07,14,14,False
ERR742839#20,5,1,0.0,0.0,5,5,False
ERR742839#43,5,1,0.0,0.0,5,5,False
ERR773999#1,6A,1,0.0,0.0,6A,6,False
ERR1065818#1,18C,1,1.1086464e-05,1.1086464e-05,18C,18,False
SRR26883872#2,8,1,2.3841858e-07,2.3841858e-07,8,8,False
SRR26883872#5,8,1,0.0,0.0,8,8,False
ERR1106632#3,1,1,2.9802322e-07,2.9802322e-07,1,1,False
ERR1106632#6,1,1,0.0,0.0,1,1,False
SRR26878011#3,22F,1,0.0,0.0,22F,22,False
SRR26878011#11,22F,1,5.9604645e-08,5.9604645e-08,22F,22,False
ERR646568#1,19A,1,0.0,0.0,19A,19A,False
ERR2667540#9,14,1,0.0,0.0,14,14,False
ERR2667540#12,14,1,0.0,0.0,14,14,False
ERR13365699#7,22F,1,0.0,0.0,22F,22,False
ERR13365699#13,22F,1,0.0,0.0,22F,22,False
SRR26594165#3,19A,1,0.0,0.0,19A,19A,False
SRR26672769#1,12F,1,5.9604645e-08,5.9604645e-08,12F,12_44_46,False
SRR26672769#3,12F,1,0.0,0.0,12F,12_44_46,False
ERR714115#4,23F,1,1.7881393e-07,1.7881393e-07,23F,23,False
ERR1422432#11,14,1,0.0,0.0,14,14,False
ERR1422432#28,14,1,0.0023829937,0.0023829937,14,14,False
ERR1453653#1,15B/C,1,0.0,0.0,15B/C,15B/C,False
SRR26931354#2,8,1,0.0,0.0,8,8,False
SRR26931354#8,8,1,5.5730343e-05,5.5730343e-05,8,8,False
ERR2089219#14,15B/C,1,0.0,0.0,15B/C,15B/C,False
ERR2089219#18,15B/C,1,0.08854824,0.08854824,15B/C,15B/C,False
SRR26789770#1,22A,1,0.022909641,0.022909641,22A,22,False
ERR1202599#1,1,1,0.0,0.0,1,1,False
ERR1202599#4,1,1,0.0,0.0,1,1,False
SRR26879724#2,33F,1,0.0,0.0,33F,33A_33F_37,False
SRR26879724#19,33F,1,0.0,0.0,Serogroup 33,Serogroup 33,False
ERR340853#1,3,1,0.0,0.0,3,3,False
SRR26797012#1,8,1,2.3543835e-05,2.3543835e-05,8,8,False
ERR570420#1,6B,1,0.0,0.0,6B,6,False
ERR570420#4,6B,1,1.9013882e-05,1.9013882e-05,6B,6,False
SRR26879787#2,Serogroup 24,1,3.0994415e-06,3.0994415e-06,Serogroup 24,Serogroup 24,False
ERR7567885#2,13,1,0.00030726194,0.00030726194,13,13,False
SRR26749902#90,9N,1,0.0,0.0,9N,9,False
SRR26749902#182,9N,1,5.9604645e-08,5.9604645e-08,9N,9,False
ERR505902#5,7F,1,0.0,0.0,7F,7A_7F,False
ERR505902#32,7F,1,0.0,0.0,7F,7A_7F,False
SRR26714260#12,23A,1,0.0,0.0,23A,23,False
ERR997584#1,14,1,0.0,0.0,14,14,False
ERR997584#22,14,1,0.0,0.0,14,14,False
ERR2089627#1,46,1,0.0,0.0,46,12_44_46,False
ERR2089520#4,9N,1,0.0,0.0,9N,9,False
ERR2089520#19,9N,1,0.0017417073,0.0017417073,9N,9,False
SRR26818261#3,14,1,0.0,0.0,14,14,False
SRR26818261#16,14,1,0.0,0.0,14,14,False
ERR662419#4,12F,1,1.7881393e-07,1.7881393e-07,12F,12_44_46,False
ERR662419#17,12F,1,0.0,0.0,12F,12_44_46,False
ERR13374794#15,22F,1,0.028923392,0.028923392,22F,22,False
ERR13374794#28,22F,1,1.1920929e-07,1.1920929e-07,22F,22,False
ERR742380#4,19A,1,0.0,0.0,19A,19A,False
ERR742380#24,19A,1,0.10833651,0.10833651,19A,19A,False
SRR26714969#2,8,1,0.0,0.0,8,8,False
ERR1066176#13,23F,1,0.3126617,0.3126617,23F,23,True
ERR1066176#19,23F,1,1.1920929e-07,1.1920929e-07,23F,23,False
ERR8481751#13,33D,1,0.128537,0.128537,33D,33B_33D,False
ERR8481751#14,33D,1,0.0,0.0,33D,33B_33D,False
SRR26714124#1,8,1,1.1920929e-07,1.1920929e-07,8,8,False
SRR26714124#8,8,1,0.0,0.0,8,8,False
ERR742874#4,5,1,0.0,0.0,5,5,False
ERR742874#23,5,1,5.9604645e-08,5.9604645e-08,5,5,False
SRR26833980#1,17F,1,0.0,0.0,17F,17F,False
SRR26833980#17,17F,1,0.0,0.0,17F,17F,False
ERR586417#5,19A,1,0.0033665895,0.0033665895,19A,19A,False
ERR586417#17,19A,1,1.7881393e-07,1.7881393e-07,19A,19A,False
ERR1788285#1,19F,1,8.666515e-05,8.666515e-05,19F,19F,False
SRR26818098#1,3,1,0.0,0.0,3,3,False
ERR869950#1,19F,1,0.0,0.0,19F,19F,False
ERR869950#3,19F,1,0.0,0.0,19F,19F,False
ERR13374809#2,19F,1,0.0023209453,0.0023209453,19F,19F,False
ERR1788456#2,6B,1,0.0,0.0,6B,6,False
ERR1788456#12,6B,1,3.8683414e-05,3.8683414e-05,6B,6,False
ERR600103#5,3,1,0.0,0.0,3,3,False
ERR714278#11,7B,1,0.0,0.0,7B,7B_7C_40,False
SRR26878533#2,9N,1,5.0902367e-05,5.0902367e-05,9N,9,False
SRR26879818#2,11E,1,1.9550323e-05,1.9550323e-05,11E,11,False
ERR505638#2,6B,1,0.00016885996,0.00016885996,6B,6,False
SRR26930184#2,8,1,1.1920929e-07,1.1920929e-07,8,8,False
SRR26930184#7,8,1,0.0,0.0,8,8,False
SRR26714986#10,19A,1,0.0,0.0,19A,19A,False
ERR750823#7,14,1,0.0,0.0,14,14,False
ERR750823#23,14,1,0.00040984154,0.00040984154,14,14,False
SRR26818411#1,3,1,0.0,0.0,3,3,False
ERR1788439#1,6B,1,0.00024968386,0.00024968386,6B,6,False
ERR2089518#2,23F,1,7.0393085e-05,7.0393085e-05,23F,23,False
ERR884691#1,19F,1,0.0,0.0,19F,19F,False
ERR884691#3,19F,1,0.0,0.0,19F,19F,False
ERR13365829#1,19F,1,5.9604645e-08,5.9604645e-08,19F,19F,False
ERR13365829#10,19F,1,1.1920929e-07,1.1920929e-07,19F,19F,False
SRR26797743#1,12F,1,0.0,0.0,12F,12_44_46,False
SRR26797743#10,12F,1,0.0,0.0,12F,12_44_46,False
SRR26790052#3,17F,1,0.030113995,0.030113995,17F,17F,False
SRR26790052#14,17F,1,0.0,0.0,17F,17F,False
ERR1453697#2,23F,1,0.00010728836,0.00010728836,23F,23,False
ERR13364798#15,3,1,0.0,0.0,3,3,False
ERR913127#1,16F,1,0.0,0.0,16F,16F,False
ERR862364#15,18A,1,0.0016067028,0.0016067028,18A,18,False
ERR862364#25,18A,1,0.0011935234,0.0011935234,18A,18,False
ERR1453772#3,6A,1,0.0018100142,0.0018100142,6A,6,False
ERR1453772#19,6A,1,0.0,0.0,6A,6,False
ERR913491#2,13,1,0.0,0.0,13,13,False
ERR913491#12,13,1,1.1920929e-07,1.1920929e-07,13,13,False
ERR2090978#4,14,1,0.0007917881,0.0007917881,14,14,False
ERR2090978#21,14,1,5.9604645e-08,5.9604645e-08,9V,9,False
ERR925040#2,19F,1,0.0,0.0,19F,19F,False
ERR925040#5,19F,1,0.08968073,0.08968073,6D,6,False
ERR13365534#12,19F,1,0.2535149,0.2535149,4,4,True
ERR13365534#22,19F,1,0.08105719,0.08105719,19F,19F,False
ERR1422489#2,23A,1,0.0,0.0,23A,23,False
ERR3899282#11,14,1,0.0,0.0,14,14,False
ERR3899282#12,14,1,0.0,0.0,14,14,False
SRR26673158#2,3,1,0.0,0.0,3,3,False
ERR490733#20,5,1,0.057184756,0.057184756,5,5,False
ERR490733#23,5,1,0.0,0.0,5,5,False
ERR3831125#3,24F,1,7.748604e-06,7.748604e-06,24F,Serogroup 24,False
ERR14653996#1,14,1,1.1920929e-07,1.1920929e-07,14,14,False
ERR14653996#7,14,1,0.0,0.0,14,14,False
SRR26714852#2,3,1,0.0,0.0,3,3,False
SRR26834499#4,9N,1,0.0,0.0,9N,9,False
SRR26834499#7,9N,1,0.0,0.0,9N,9,False
SRR26594578#1,11A,1,0.0,0.0,11A,11,False
SRR26797403#1,7C,1,0.0,0.0,7C,7B_7C_40,False
ERR730458#9,38,1,0.0,0.0,38,25A_25F_38,False
ERR730458#54,38,1,5.9604645e-08,5.9604645e-08,38,25A_25F_38,False
SRR26594324#1,3,1,0.0,0.0,3,3,False
SRR26884242#5,3,1,0.0,0.0,3,3,False
SRR26797551#2,33F,1,5.9604645e-08,5.9604645e-08,33F,33A_33F_37,False
SRR26797551#15,33F,1,0.0,0.0,33F,33A_33F_37,False
ERR2853699#1,19A,1,0.00032263994,0.00032263994,19A,19A,False
ERR2089381#4,12F,1,8.445978e-05,8.445978e-05,12F,12_44_46,False
ERR1106722#2,18C,1,0.04315734,0.04315734,18C,18,False
ERR1106722#15,18C,1,6.181002e-05,6.181002e-05,18C,18,False
SRR26910595#1,19A,1,0.0,0.0,19A,19A,False
ERR13364906#10,14,1,0.0,0.0,14,14,False
ERR13364906#11,14,1,7.1406364e-05,7.1406364e-05,14,14,False
ERR750993#2,4,1,0.0,0.0,4,4,False
ERR774326#2,22F,1,0.0,0.0,22F,22,False
SRR26818339#1,8,1,7.2181225e-05,7.2181225e-05,8,8,False
ERR884587#28,6B,1,0.0020304918,0.0020304918,6B,6,False
ERR884587#142,6B,1,0.055722833,0.055722833,6B,6,False
SRR26878112#1,9N,1,0.000490129,0.000490129,9N,9,False
SRR26878197#15,15A,1,0.0,0.0,15A,15,False
SRR26931246#3,19A,1,0.0,0.0,19A,19A,False
SRR26880366#5,8,1,9.6440315e-05,9.6440315e-05,8,8,False
ERR742671#5,5,1,0.0,0.0,5,5,False
ERR742671#23,5,1,0.0,0.0,5,5,False
SRR26595067#5,19F,1,2.3841858e-07,2.3841858e-07,19F,19F,False
SRR26595067#14,19F,1,7.8082085e-06,7.8082085e-06,19F,19F,False
SRR26884631#22,Serogroup 24,1,2.3841858e-07,2.3841858e-07,Serogroup 24,Serogroup 24,False
SRR26884631#25,Serogroup 24,1,0.0,0.0,Serogroup 24,Serogroup 24,False
ERR913473#3,16F,1,0.0,0.0,16F,16F,False
ERR913473#7,16F,1,0.0,0.0,16F,16F,False
ERR742583#1,23A,1,0.0,0.0,23A,23,False
SRR26884625#1,8,1,3.439188e-05,3.439188e-05,8,8,False
SRR26818004#16,17F,1,4.0471554e-05,4.0471554e-05,17F,17F,False
SRR26818004#42,17F,1,0.0,0.0,17F,17F,False
SRR26817882#4,8,1,5.9604645e-08,5.9604645e-08,8,8,False
SRR26817882#6,8,1,3.7252903e-05,3.7252903e-05,8,8,False
ERR870055#1,2,1,0.0,0.0,2,2,False
ERR876750#16,6B,1,5.90086e-06,5.90086e-06,6B,6,False
SRR26833576#2,33F,1,0.0,0.0,33F,33A_33F_37,False
SRR26833576#15,33F,1,5.9604645e-08,5.9604645e-08,33F,33A_33F_37,False
ERR326725#1,8,1,5.9604645e-08,5.9604645e-08,8,8,False
ERR326725#6,8,1,0.0,0.0,8,8,False
SRR26673020#3,6C,1,0.0,0.0,6C,6,False
ERR1658072#10,16F,1,0.0,0.0,16F,16F,False
ERR1658072#17,16F,1,5.185604e-05,5.185604e-05,16F,16F,False
ERR913307#17,6B,1,1.7881393e-07,1.7881393e-07,6B,6,False
ERR662421#4,19A,1,0.0,0.0,19A,19A,False
ERR662421#5,19A,1,0.0,0.0,19A,19A,False
ERR13364891#1,23B,1,0.0,0.0,23B,23,False
SRR26594984#1,8,1,0.0,0.0,8,8,False
SRR26594984#7,8,1,4.172325e-07,4.172325e-07,8,8,False
ERR1065878#1,22F,1,0.0023147464,0.0023147464,22F,22,False
ERR1065878#5,22F,1,0.0,0.0,22F,22,False
ERR750803#1,6A,1,0.15346497,0.15346497,6A,6,False
ERR750803#14,6A,1,0.0,0.0,6A,6,False
ERR2090651#1,19F,1,1.7881393e-07,1.7881393e-07,19F,19F,False
ERR2090651#5,19F,1,0.00020819902,0.00020819902,19F,19F,False
SRR26749263#10,3,1,0.0,0.0,3,3,False
ERR2667424#3,11A,1,0.001044929,0.001044929,11A,11,False
ERR2667424#20,11A,1,0.0,0.0,9V,9,False
ERR1422599#3,6B,1,3.5762787e-07,3.5762787e-07,6B,6,False
ERR600215#1,19A,1,0.0,0.0,19A,19A,False
SRR26797814#1,19A,1,0.0,0.0,19A,19A,False
SRR26673379#5,12F,1,0.0,0.0,12F,12_44_46,False
SRR26673379#17,12F,1,0.095565856,0.095565856,12F,12_44_46,False
SRR26594318#1,20B,1,0.0,0.0,20B,20,False
SRR26594318#2,20B,1,0.0,0.0,20B,20,False
SRR26714270#3,15A,1,0.0,0.0,15A,15,False
SRR26714270#13,15A,1,2.3066998e-05,2.3066998e-05,15A,15,False
ERR8481600#2,14,1,0.08995807,0.08995807,19F,19F,False
ERR8481600#4,14,1,0.0,0.0,14,14,False
SRR26714526#2,3,1,0.0,0.0,3,3,False
ERR1065540#5,9V,1,0.0,0.0,9V,9,False
ERR1065540#17,9V,1,0.00011122227,0.00011122227,9V,9,False
ERR505649#6,14,1,0.0012253523,0.0012253523,14,14,False
ERR505649#20,14,1,0.0,0.0,14,14,False
ERR7567745#3,7C,1,0.016762555,0.016762555,7C,7B_7C_40,False
ERR7567745#9,7C,1,0.0037187338,0.0037187338,7C,7B_7C_40,False
ERR1202170#2,7F,1,0.0,0.0,7F,7A_7F,False
ERR1202170#7,7F,1,5.9604645e-08,5.9604645e-08,7F,7A_7F,False
ERR1065320#1,1,1,1.1920929e-07,1.1920929e-07,1,1,False
ERR1065320#31,1,1,5.9604645e-08,5.9604645e-08,1,1,False
ERR438998#3,1,1,0.0,0.0,1,1,False
ERR438998#5,1,1,0.0,0.0,1,1,False
ERR876495#1,33F,1,0.00019592047,0.00019592047,33F,33A_33F_37,False
ERR331143#23,6A,1,0.0,0.0,6A,6,False
ERR331143#125,6A,1,0.0,0.0,6A,6,False
ERR352053#16,19F,1,0.0005488992,0.0005488992,19F,19F,False
ERR352053#27,19F,1,0.1538822,0.1538822,19F,19F,False
SRR26878256#5,8,1,0.0,0.0,8,8,False
SRR26878256#12,8,1,5.9604645e-08,5.9604645e-08,8,8,False
SRR26594705#2,12F,1,0.0,0.0,12F,12_44_46,False
SRR26594705#9,12F,1,1.7881393e-07,1.7881393e-07,12F,12_44_46,False
SRR26884606#3,8,1,0.0,0.0,8,8,False
ERR884359#1,19A,1,0.0,0.0,19A,19A,False
ERR13364896#8,22F,1,0.0,0.0,22F,22,False
ERR13364896#9,22F,1,0.0,0.0,22F,22,False
SRR26930954#5,3,1,0.0,0.0,3,3,False
